Entity,Code,Year,Renewables
CIS (EI),,1974,26.902771
CIS (EI),,1975,-16.786102
CIS (EI),,1976,27.07779
CIS (EI),,1977,31.330566
CIS (EI),,1978,63.01944
CIS (EI),,1979,6.4499817
CIS (EI),,1980,33.09723
CIS (EI),,1981,7.794464
CIS (EI),,1982,-33.51947
CIS (EI),,1983,15.7916565
CIS (EI),,1984,62.850006
CIS (EI),,1985,-24.710754
CIS (EI),,1986,3.0812988
CIS (EI),,1987,4.9349365
CIS (EI),,1988,22.06018
CIS (EI),,1989,-16.008057
CIS (EI),,1990,33.763855
CIS (EI),,1991,0.6102905
CIS (EI),,1992,12.610998
CIS (EI),,1993,18.264185
CIS (EI),,1994,10.422559
CIS (EI),,1995,-16.714014
CIS (EI),,1996,-59.72628
CIS (EI),,1997,-2.6721802
CIS (EI),,1998,1.3475463
CIS (EI),,1999,13.405579
CIS (EI),,2000,14.699573
CIS (EI),,2001,21.433523
CIS (EI),,2002,-32.090084
CIS (EI),,2003,-6.8747177
CIS (EI),,2004,51.62375
CIS (EI),,2005,-11.022115
CIS (EI),,2006,-7.0728364
CIS (EI),,2007,11.174865
CIS (EI),,2008,-56.72938
CIS (EI),,2009,25.354263
CIS (EI),,2010,-7.983544
CIS (EI),,2011,-13.484721
CIS (EI),,2012,-2.2203603
CIS (EI),,2013,37.812843
CIS (EI),,2014,-23.087587
CIS (EI),,2015,-16.447662
CIS (EI),,2016,48.558018
CIS (EI),,2017,9.457252
CIS (EI),,2018,8.09715
CIS (EI),,2019,10.952759
CIS (EI),,2020,42.232338
CIS (EI),,2021,13.0823145
CIS (EI),,2022,-33.210304
CIS (EI),,2023,15.715847
CIS (EI),,2024,54.95597
Canada,CAN,1966,35.86667
Canada,CAN,1967,8.122192
Canada,CAN,1968,6.322235
Canada,CAN,1969,40.10556
Canada,CAN,1970,20.830536
Canada,CAN,1971,12.011139
Canada,CAN,1972,53.272217
Canada,CAN,1973,36.1528
Canada,CAN,1974,44.48053
Canada,CAN,1975,-22.76947
Canada,CAN,1976,30.595484
Canada,CAN,1977,21.847925
Canada,CAN,1978,42.160744
Canada,CAN,1979,25.29624
Canada,CAN,1980,19.378784
Canada,CAN,1981,43.165993
Canada,CAN,1982,-22.080189
Canada,CAN,1983,22.489513
Canada,CAN,1984,56.818016
Canada,CAN,1985,46.61252
Canada,CAN,1986,20.004248
Canada,CAN,1987,16.871851
Canada,CAN,1988,-23.823267
Canada,CAN,1989,-44.081272
Canada,CAN,1990,16.030897
Canada,CAN,1991,32.295654
Canada,CAN,1992,23.608059
Canada,CAN,1993,20.653465
Canada,CAN,1994,18.533886
Canada,CAN,1995,21.628881
Canada,CAN,1996,58.269115
Canada,CAN,1997,-14.421461
Canada,CAN,1998,-45.66802
Canada,CAN,1999,39.606953
Canada,CAN,2000,32.982353
Canada,CAN,2001,-72.65677
Canada,CAN,2002,42.49036
Canada,CAN,2003,-42.063152
Canada,CAN,2004,3.0297835
Canada,CAN,2005,55.86595
Canada,CAN,2006,-27.702284
Canada,CAN,2007,41.4507
Canada,CAN,2008,18.713703
Canada,CAN,2009,-18.044231
Canada,CAN,2010,-41.239365
Canada,CAN,2011,68.92021
Canada,CAN,2012,17.5472
Canada,CAN,2013,22.810238
Canada,CAN,2014,-26.25542
Canada,CAN,2015,31.131374
Canada,CAN,2016,14.060888
Canada,CAN,2017,22.757324
Canada,CAN,2018,-22.750618
Canada,CAN,2019,-16.654442
Canada,CAN,2020,15.654385
Canada,CAN,2021,-4.406419
Canada,CAN,2022,44.601086
Canada,CAN,2023,-84.98932
Canada,CAN,2024,-25.510105
Central America (EI),,1966,0.38055563
Central America (EI),,1967,0.5361109
Central America (EI),,1968,0.49722242
Central America (EI),,1969,0.5555558
Central America (EI),,1970,0.7658329
Central America (EI),,1971,0.29048595
Central America (EI),,1972,0.52291703
Central America (EI),,1973,0.37472227
Central America (EI),,1974,0.951597
Central America (EI),,1975,0.063194335
Central America (EI),,1976,1.6723605
Central America (EI),,1977,-0.061179876
Central America (EI),,1978,3.1003478
Central America (EI),,1979,2.0765269
Central America (EI),,1980,2.073385
Central America (EI),,1981,1.9279847
Central America (EI),,1982,-0.24381804
Central America (EI),,1983,1.166389
Central America (EI),,1984,2.8088195
Central America (EI),,1985,1.8671956
Central America (EI),,1986,3.49561
Central America (EI),,1987,1.156812
Central America (EI),,1988,1.6679206
Central America (EI),,1989,3.17719
Central America (EI),,1990,1.5648005
Central America (EI),,1991,-0.51849604
Central America (EI),,1992,0.019271374
Central America (EI),,1993,3.1240516
Central America (EI),,1994,-1.2234464
Central America (EI),,1995,-0.24580479
Central America (EI),,1996,4.9260397
Central America (EI),,1997,-0.78242505
Central America (EI),,1998,-0.53941435
Central America (EI),,1999,8.558394
Central America (EI),,2000,2.4620638
Central America (EI),,2001,-4.02108
Central America (EI),,2002,2.7982078
Central America (EI),,2003,2.1189969
Central America (EI),,2004,2.9429483
Central America (EI),,2005,3.4720278
Central America (EI),,2006,3.0901816
Central America (EI),,2007,0.95415086
Central America (EI),,2008,5.642084
Central America (EI),,2009,-1.6964271
Central America (EI),,2010,7.9498153
Central America (EI),,2011,-0.04720098
Central America (EI),,2012,6.8331323
Central America (EI),,2013,0.5905207
Central America (EI),,2014,2.4691224
Central America (EI),,2015,6.914073
Central America (EI),,2016,4.20817
Central America (EI),,2017,10.096076
Central America (EI),,2018,4.6190424
Central America (EI),,2019,-8.809005
Central America (EI),,2020,11.08957
Central America (EI),,2021,10.028056
Central America (EI),,2022,1.5555769
Central America (EI),,2023,-12.283001
Central America (EI),,2024,6.4225273
Chile,CHL,1966,0.5944452
Chile,CHL,1967,0.2416668
Chile,CHL,1968,-1.916667
Chile,CHL,1969,1.2750006
Chile,CHL,1970,0.7861109
Chile,CHL,1971,1.6006935
Chile,CHL,1972,2.5302083
Chile,CHL,1973,-0.39375097
Chile,CHL,1974,2.1204863
Chile,CHL,1975,0.08229256
Chile,CHL,1976,0.6548611
Chile,CHL,1977,1.0496517
Chile,CHL,1978,0.8177097
Chile,CHL,1979,0.5565971
Chile,CHL,1980,1.2093742
Chile,CHL,1981,0.7906246
Chile,CHL,1982,2.206596
Chile,CHL,1983,2.1635425
Chile,CHL,1984,0.983683
Chile,CHL,1985,3.0229142
Chile,CHL,1986,2.3767376
Chile,CHL,1987,2.7302063
Chile,CHL,1988,-0.5611107
Chile,CHL,1989,-5.6159716
Chile,CHL,1990,-2.4425607
Chile,CHL,1991,11.869377
Chile,CHL,1992,12.231239
Chile,CHL,1993,1.3473487
Chile,CHL,1994,-0.5315237
Chile,CHL,1995,4.258028
Chile,CHL,1996,-4.719151
Chile,CHL,1997,5.764736
Chile,CHL,1998,-10.168455
Chile,CHL,1999,-5.653138
Chile,CHL,2000,15.054512
Chile,CHL,2001,7.8685713
Chile,CHL,2002,3.9426115
Chile,CHL,2003,-2.206328
Chile,CHL,2004,-3.7166016
Chile,CHL,2005,11.176008
Chile,CHL,2006,5.567989
Chile,CHL,2007,-12.075886
Chile,CHL,2008,7.484539
Chile,CHL,2009,1.5532651
Chile,CHL,2010,-8.717329
Chile,CHL,2011,-0.6845762
Chile,CHL,2012,4.2229037
Chile,CHL,2013,2.1601193
Chile,CHL,2014,5.196562
Chile,CHL,2015,6.9207745
Chile,CHL,2016,-2.943058
Chile,CHL,2017,12.347978
Chile,CHL,2018,13.003762
Chile,CHL,2019,-2.834134
Chile,CHL,2020,3.0495806
Chile,CHL,2021,1.7056465
Chile,CHL,2022,19.204353
Chile,CHL,2023,18.92149
Chile,CHL,2024,15.996399
China,CHN,1966,1.0802956
China,CHN,1967,-8.617832
China,CHN,1968,9.685856
China,CHN,1969,1.0802956
China,CHN,1970,2.1605988
China,CHN,1971,13.994766
China,CHN,1972,10.766144
China,CHN,1973,10.766144
China,CHN,1974,13.466904
China,CHN,1975,5.37693
China,CHN,1976,1.6204529
China,CHN,1977,5.389206
China,CHN,1978,-8.0776825
China,CHN,1979,14.804993
China,CHN,1980,26.847855
China,CHN,1981,20.255585
China,CHN,1982,24.72409
China,CHN,1983,33.341904
China,CHN,1984,1.1048737
China,CHN,1985,15.480148
China,CHN,1986,6.0030212
China,CHN,1987,15.210114
China,CHN,1988,25.399292
China,CHN,1989,25.669312
China,CHN,1990,23.363937
China,CHN,1991,-5.6887636
China,CHN,1992,17.1541
China,CHN,1993,59.01773
China,CHN,1994,44.837227
China,CHN,1995,72.94056
China,CHN,1996,-13.323187
China,CHN,1997,26.260181
China,CHN,1998,7.7731686
China,CHN,1999,-5.955071
China,CHN,2000,72.13969
China,CHN,2001,149.00145
China,CHN,2002,24.621384
China,CHN,2003,-12.535762
China,CHN,2004,187.13263
China,CHN,2005,122.06061
China,CHN,2006,112.026794
China,CHN,2007,139.89903
China,CHN,2008,430.59482
China,CHN,2009,-6.0843563
China,CHN,2010,306.49033
China,CHN,2011,8.840924
China,CHN,2012,529.03455
China,CHN,2013,234.316
China,CHN,2014,491.47562
China,CHN,2015,243.32158
China,CHN,2016,304.34656
China,CHN,2017,351.36923
China,CHN,2018,415.74194
China,CHN,2019,436.97232
China,CHN,2020,415.50717
China,CHN,2021,658.44104
China,CHN,2022,542.9621
China,CHN,2023,513.7226
China,CHN,2024,1243.3903
Colombia,COL,1966,1.0924168
Colombia,COL,1967,1.2556505
Colombia,COL,1968,1.3937731
Colombia,COL,1969,1.5193377
Colombia,COL,1970,1.7076845
Colombia,COL,1971,1.0296345
Colombia,COL,1972,1.9211464
Colombia,COL,1973,1.7453537
Colombia,COL,1974,2.9131107
Colombia,COL,1975,3.2023785
Colombia,COL,1976,1.4131837
Colombia,COL,1977,0.5948372
Colombia,COL,1978,4.542716
Colombia,COL,1979,3.3308601
Colombia,COL,1980,3.333596
Colombia,COL,1981,-0.55154043
Colombia,COL,1982,2.7626984
Colombia,COL,1983,0.36281812
Colombia,COL,1984,4.9946375
Colombia,COL,1985,3.6501403
Colombia,COL,1986,8.030711
Colombia,COL,1987,5.3246055
Colombia,COL,1988,3.5516403
Colombia,COL,1989,6.2853317
Colombia,COL,1990,1.9825897
Colombia,COL,1991,0.62389374
Colombia,COL,1992,-14.904498
Colombia,COL,1993,15.641475
Colombia,COL,1994,11.844101
Colombia,COL,1995,-0.088517785
Colombia,COL,1996,9.221103
Colombia,COL,1997,-10.629133
Colombia,COL,1998,-1.7748611
Colombia,COL,1999,7.8738785
Colombia,COL,2000,-7.8867455
Colombia,COL,2001,1.7860961
Colombia,COL,2002,5.6698227
Colombia,COL,2003,5.5272875
Colombia,COL,2004,5.359806
Colombia,COL,2005,1.8278177
Colombia,COL,2006,9.810317
Colombia,COL,2007,3.9207983
Colombia,COL,2008,4.1725826
Colombia,COL,2009,-11.053537
Colombia,COL,2010,0.2541864
Colombia,COL,2011,22.209604
Colombia,COL,2012,-1.9741442
Colombia,COL,2013,-9.243151
Colombia,COL,2014,1.8998538
Colombia,COL,2015,-0.34947002
Colombia,COL,2016,4.826774
Colombia,COL,2017,25.334354
Colombia,COL,2018,-0.24200836
Colombia,COL,2019,-5.780601
Colombia,COL,2020,-12.897369
Colombia,COL,2021,26.828588
Colombia,COL,2022,10.186452
Colombia,COL,2023,-9.340891
Colombia,COL,2024,-7.4738364
Croatia,HRV,1991,4.4638186
Croatia,HRV,1992,-3.2797215
Croatia,HRV,1993,0.5981239
Croatia,HRV,1994,2.4179854
Croatia,HRV,1995,0.69798696
Croatia,HRV,1996,6.055277
Croatia,HRV,1997,-5.6063867
Croatia,HRV,1998,0.49166527
Croatia,HRV,1999,3.627222
Croatia,HRV,2000,-2.4536119
Croatia,HRV,2001,1.9075139
Croatia,HRV,2002,-3.8041267
Croatia,HRV,2003,-1.1598444
Croatia,HRV,2004,5.8148246
Croatia,HRV,2005,-1.7029474
Croatia,HRV,2006,-1.205576
Croatia,HRV,2007,-5.1327457
Croatia,HRV,2008,2.8179867
Croatia,HRV,2009,4.277677
Croatia,HRV,2010,4.4913363
Croatia,HRV,2011,-10.46525
Croatia,HRV,2012,0.17558369
Croatia,HRV,2013,10.218673
Croatia,HRV,2014,1.5593321
Croatia,HRV,2015,-6.2708135
Croatia,HRV,2016,1.8398646
Croatia,HRV,2017,-3.165239
Croatia,HRV,2018,6.949499
Croatia,HRV,2019,-3.0551944
Croatia,HRV,2020,0.5600124
Croatia,HRV,2021,5.2031145
Croatia,HRV,2022,-4.7396145
Croatia,HRV,2023,7.5198402
Croatia,HRV,2024,-2.354705
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.0020460705
Cyprus,CYP,2005,0.00042973587
Cyprus,CYP,2006,0.0016369107
Cyprus,CYP,2007,0.016079107
Cyprus,CYP,2008,0.19061111
Cyprus,CYP,2009,0.05972292
Cyprus,CYP,2010,0.102251925
Cyprus,CYP,2011,0.3011471
Cyprus,CYP,2012,0.20083027
Cyprus,CYP,2013,0.16408952
Cyprus,CYP,2014,-0.08731502
Cyprus,CYP,2015,0.2039574
Cyprus,CYP,2016,0.04613276
Cyprus,CYP,2017,0.01846838
Cyprus,CYP,2018,0.07039302
Cyprus,CYP,2019,0.14618662
Cyprus,CYP,2020,0.36429715
Cyprus,CYP,2021,0.3952173
Cyprus,CYP,2022,0.2535227
Cyprus,CYP,2023,0.51056135
Cyprus,CYP,2024,0.61873925
Czechia,CZE,1966,-0.3560071
Czechia,CZE,1967,-0.57697725
Czechia,CZE,1968,-1.1907825
Czechia,CZE,1969,-0.74884295
Czechia,CZE,1970,1.4240291
Czechia,CZE,1971,-1.3952997
Czechia,CZE,1972,0.15555573
Czechia,CZE,1973,-0.50833344
Czechia,CZE,1974,2.0500002
Czechia,CZE,1975,-0.013888836
Czechia,CZE,1976,-1.0222225
Czechia,CZE,1977,1.4472222
Czechia,CZE,1978,-0.38055563
Czechia,CZE,1979,1.2861114
Czechia,CZE,1980,0.29444408
Czechia,CZE,1981,-0.93888855
Czechia,CZE,1982,-1.0861115
Czechia,CZE,1983,-0.041666508
Czechia,CZE,1984,-0.99166656
Czechia,CZE,1985,1.0361111
Czechia,CZE,1986,0.56944466
Czechia,CZE,1987,1.6361108
Czechia,CZE,1988,-1.0166664
Czechia,CZE,1989,-1.2666669
Czechia,CZE,1990,-1.3388886
Czechia,CZE,1991,-0.20000005
Czechia,CZE,1992,0.8893272
Czechia,CZE,1993,0.4342174
Czechia,CZE,1994,0.7915309
Czechia,CZE,1995,1.8708253
Czechia,CZE,1996,-0.37387258
Czechia,CZE,1997,0.0007710755
Czechia,CZE,1998,-0.51717377
Czechia,CZE,1999,1.1745516
Czechia,CZE,2000,-0.0763706
Czechia,CZE,2001,0.6140141
Czechia,CZE,2002,1.3054658
Czechia,CZE,2003,-3.1222768
Czechia,CZE,2004,2.0720935
Czechia,CZE,2005,0.68435043
Czechia,CZE,2006,1.2582495
Czechia,CZE,2007,-0.18537402
Czechia,CZE,2008,1.9795878
Czechia,CZE,2009,3.5881197
Czechia,CZE,2010,3.8013437
Czechia,CZE,2011,4.485971
Czechia,CZE,2012,2.1296518
Czechia,CZE,2013,3.4990468
Czechia,CZE,2014,0.40749347
Czechia,CZE,2015,0.41637254
Czechia,CZE,2016,-0.119757056
Czechia,CZE,2017,0.76973104
Czechia,CZE,2018,-0.74692214
Czechia,CZE,2019,1.9848634
Czechia,CZE,2020,1.1201808
Czechia,CZE,2021,0.57944226
Czechia,CZE,2022,-0.29430878
Czechia,CZE,2023,0.79489934
Czechia,CZE,2024,3.7767706
Denmark,DNK,1966,0.0027777776
Denmark,DNK,1967,-0.0027777776
Denmark,DNK,1968,-0.01111111
Denmark,DNK,1969,0.0027777776
Denmark,DNK,1970,0.005555555
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,-0.008333333
Denmark,DNK,1976,-0.005555555
Denmark,DNK,1977,0.019444443
Denmark,DNK,1978,0.01111111
Denmark,DNK,1979,0.013888888
Denmark,DNK,1980,0.026666667
Denmark,DNK,1981,0.0038888901
Denmark,DNK,1982,0.0077777803
Denmark,DNK,1983,0.13590278
Denmark,DNK,1984,0.007777773
Denmark,DNK,1985,0.058541663
Denmark,DNK,1986,0.24993055
Denmark,DNK,1987,0.16736113
Denmark,DNK,1988,0.39631945
Denmark,DNK,1989,0.4959722
Denmark,DNK,1990,0.7819444
Denmark,DNK,1991,0.8064584
Denmark,DNK,1992,1.0120834
Denmark,DNK,1993,0.9763189
Denmark,DNK,1994,-0.18340342
Denmark,DNK,1995,0.33505774
Denmark,DNK,1996,0.68686575
Denmark,DNK,1997,2.4132726
Denmark,DNK,1998,2.8032815
Denmark,DNK,1999,1.3434073
Denmark,DNK,2000,3.3069527
Denmark,DNK,2001,0.768662
Denmark,DNK,2002,2.6261
Denmark,DNK,2003,3.6812642
Denmark,DNK,2004,4.0076914
Denmark,DNK,2005,0.75207406
Denmark,DNK,2006,-1.726845
Denmark,DNK,2007,2.8860085
Denmark,DNK,2008,-0.68583536
Denmark,DNK,2009,-0.053411815
Denmark,DNK,2010,6.899264
Denmark,DNK,2011,5.4910817
Denmark,DNK,2012,2.5749302
Denmark,DNK,2013,2.6289623
Denmark,DNK,2014,5.0895157
Denmark,DNK,2015,2.1838188
Denmark,DNK,2016,-1.2903216
Denmark,DNK,2017,9.257475
Denmark,DNK,2018,-3.033176
Denmark,DNK,2019,6.4989724
Denmark,DNK,2020,1.0499802
Denmark,DNK,2021,7.6565037
Denmark,DNK,2022,4.5365176
Denmark,DNK,2023,0.5251862
Denmark,DNK,2024,1.9409498
Eastern Africa (EI),,1966,3.111229
Eastern Africa (EI),,1967,-0.4358635
Eastern Africa (EI),,1968,0.51976776
Eastern Africa (EI),,1969,1.9836617
Eastern Africa (EI),,1970,9.522486
Eastern Africa (EI),,1971,-6.375491
Eastern Africa (EI),,1972,5.525943
Eastern Africa (EI),,1973,1.0101433
Eastern Africa (EI),,1974,8.396436
Eastern Africa (EI),,1975,2.549108
Eastern Africa (EI),,1976,4.3604302
Eastern Africa (EI),,1977,6.534579
Eastern Africa (EI),,1978,-2.3533776
Eastern Africa (EI),,1979,4.28592
Eastern Africa (EI),,1980,-4.693595
Eastern Africa (EI),,1981,2.2537994
Eastern Africa (EI),,1982,1.9893249
Eastern Africa (EI),,1983,-0.56015855
Eastern Africa (EI),,1984,-1.3588843
Eastern Africa (EI),,1985,2.3443336
Eastern Africa (EI),,1986,-1.1321183
Eastern Africa (EI),,1987,-6.7240615
Eastern Africa (EI),,1988,5.9874864
Eastern Africa (EI),,1989,-1.6732398
Eastern Africa (EI),,1990,9.647768
Eastern Africa (EI),,1991,1.1121209
Eastern Africa (EI),,1992,-5.875698
Eastern Africa (EI),,1993,2.495528
Eastern Africa (EI),,1994,0.03837502
Eastern Africa (EI),,1995,0.9189018
Eastern Africa (EI),,1996,0.16211534
Eastern Africa (EI),,1997,3.0433257
Eastern Africa (EI),,1998,17.606989
Eastern Africa (EI),,1999,4.1366434
Eastern Africa (EI),,2000,5.2350082
Eastern Africa (EI),,2001,11.184324
Eastern Africa (EI),,2002,7.2447443
Eastern Africa (EI),,2003,1.7378978
Eastern Africa (EI),,2004,1.912809
Eastern Africa (EI),,2005,2.6684122
Eastern Africa (EI),,2006,6.0402875
Eastern Africa (EI),,2007,9.297814
Eastern Africa (EI),,2008,-2.165889
Eastern Africa (EI),,2009,6.513491
Eastern Africa (EI),,2010,15.554276
Eastern Africa (EI),,2011,3.8431406
Eastern Africa (EI),,2012,6.1305213
Eastern Africa (EI),,2013,9.782109
Eastern Africa (EI),,2014,14.132948
Eastern Africa (EI),,2015,3.4313633
Eastern Africa (EI),,2016,-9.4184885
Eastern Africa (EI),,2017,6.699145
Eastern Africa (EI),,2018,11.52359
Eastern Africa (EI),,2019,3.7622986
Eastern Africa (EI),,2020,10.626372
Eastern Africa (EI),,2021,10.459494
Eastern Africa (EI),,2022,11.688885
Eastern Africa (EI),,2023,4.247512
Eastern Africa (EI),,2024,5.861787
Ecuador,ECU,1966,0.099999964
Ecuador,ECU,1967,0.08055562
Ecuador,ECU,1968,0.03888887
Ecuador,ECU,1969,0.099999905
Ecuador,ECU,1970,0.11388898
Ecuador,ECU,1971,0.09722221
Ecuador,ECU,1972,0.013888836
Ecuador,ECU,1973,-0.027777791
Ecuador,ECU,1974,0.18055558
Ecuador,ECU,1975,0.35555565
Ecuador,ECU,1976,-0.06388891
Ecuador,ECU,1977,-0.13055551
Ecuador,ECU,1978,0.64722216
Ecuador,ECU,1979,-0.22777784
Ecuador,ECU,1980,0.45277774
Ecuador,ECU,1981,-0.25833344
Ecuador,ECU,1982,0.32222223
Ecuador,ECU,1983,2.2944443
Ecuador,ECU,1984,4.2000003
Ecuador,ECU,1985,0.1277771
Ecuador,ECU,1986,2.0361118
Ecuador,ECU,1987,1.5500002
Ecuador,ECU,1988,0.71111107
Ecuador,ECU,1989,0.35555458
Ecuador,ECU,1990,0.09079933
Ecuador,ECU,1991,0.24787045
Ecuador,ECU,1992,-0.28427792
Ecuador,ECU,1993,2.3237667
Ecuador,ECU,1994,2.0976124
Ecuador,ECU,1995,-3.9020176
Ecuador,ECU,1996,3.2857342
Ecuador,ECU,1997,0.5298939
Ecuador,ECU,1998,-0.07800484
Ecuador,ECU,1999,1.8628616
Ecuador,ECU,2000,1.2069607
Ecuador,ECU,2001,-1.6101189
Ecuador,ECU,2002,1.0822105
Ecuador,ECU,2003,-1.0492325
Ecuador,ECU,2004,0.5308654
Ecuador,ECU,2005,-1.272856
Ecuador,ECU,2006,0.6945384
Ecuador,ECU,2007,5.204811
Ecuador,ECU,2008,5.733347
Ecuador,ECU,2009,-5.557152
Ecuador,ECU,2010,-1.633055
Ecuador,ECU,2011,6.4773707
Ecuador,ECU,2012,2.7616093
Ecuador,ECU,2013,-3.1626892
Ecuador,ECU,2014,1.360496
Ecuador,ECU,2015,4.161344
Ecuador,ECU,2016,6.890621
Ecuador,ECU,2017,10.412371
Ecuador,ECU,2018,1.1084019
Ecuador,ECU,2019,9.712869
Ecuador,ECU,2020,-1.0156643
Ecuador,ECU,2021,2.7803085
Ecuador,ECU,2022,-2.5048916
Ecuador,ECU,2023,1.5752554
Ecuador,ECU,2024,-6.19195
Egypt,EGY,1966,0.25779867
Egypt,EGY,1967,0.39283514
Egypt,EGY,1968,2.8726106
Egypt,EGY,1969,2.7498484
Egypt,EGY,1970,1.9396257
Egypt,EGY,1971,0.9943638
Egypt,EGY,1972,0.31917953
Egypt,EGY,1973,-0.024552345
Egypt,EGY,1974,2.6761923
Egypt,EGY,1975,1.8782444
Egypt,EGY,1976,3.363655
Egypt,EGY,1977,2.87261
Egypt,EGY,1978,2.4797745
Egypt,EGY,1979,-0.8961563
Egypt,EGY,1980,0.5401478
Egypt,EGY,1981,1.1416779
Egypt,EGY,1982,0.77339554
Egypt,EGY,1983,-1.8782425
Egypt,EGY,1984,-0.5156002
Egypt,EGY,1985,-1.3385334
Egypt,EGY,1986,-0.4888878
Egypt,EGY,1987,-0.0069465637
Egypt,EGY,1988,-0.39027596
Egypt,EGY,1989,1.8277779
Egypt,EGY,1990,1.2944431
Egypt,EGY,1991,-0.102775574
Egypt,EGY,1992,-0.32222366
Egypt,EGY,1993,0.8124981
Egypt,EGY,1994,1.7652779
Egypt,EGY,1995,1.2888908
Egypt,EGY,1996,0.81111145
Egypt,EGY,1997,0.79722023
Egypt,EGY,1998,0.9263878
Egypt,EGY,1999,3.7444463
Egypt,EGY,2000,2.239444
Egypt,EGY,2001,0.7057628
Egypt,EGY,2002,-1.3872343
Egypt,EGY,2003,-2.8878798
Egypt,EGY,2004,0.10426612
Egypt,EGY,2005,-0.7792118
Egypt,EGY,2006,0.4404369
Egypt,EGY,2007,3.7738526
Egypt,EGY,2008,2.710935
Egypt,EGY,2009,-3.412065
Egypt,EGY,2010,-1.4054153
Egypt,EGY,2011,0.68810374
Egypt,EGY,2012,0.16029131
Egypt,EGY,2013,-0.36916262
Egypt,EGY,2014,-0.40647244
Egypt,EGY,2015,2.0007148
Egypt,EGY,2016,0.2239311
Egypt,EGY,2017,-1.0180485
Egypt,EGY,2018,2.2046826
Egypt,EGY,2019,7.534338
Egypt,EGY,2020,10.188082
Egypt,EGY,2021,3.7883024
Egypt,EGY,2022,0.45198345
Egypt,EGY,2023,0.43160915
Egypt,EGY,2024,1.4738684
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.01875
Estonia,EST,1996,-0.0031250007
Estonia,EST,1997,0.009375
Estonia,EST,1998,0.012500001
Estonia,EST,1999,0.014236112
Estonia,EST,2000,0.13402778
Estonia,EST,2001,-0.09657189
Estonia,EST,2002,0.014361091
Estonia,EST,2003,0.029195556
Estonia,EST,2004,0.045427173
Estonia,EST,2005,0.12938458
Estonia,EST,2006,0.06390739
Estonia,EST,2007,0.047371075
Estonia,EST,2008,0.17195658
Estonia,EST,2009,1.0063632
Estonia,EST,2010,1.60228
Estonia,EST,2011,0.33108875
Estonia,EST,2012,0.86984164
Estonia,EST,2013,-0.76356643
Estonia,EST,2014,0.5237388
Estonia,EST,2015,0.39702895
Estonia,EST,2016,0.03672438
Estonia,EST,2017,0.8072593
Estonia,EST,2018,0.65640444
Estonia,EST,2019,0.43176347
Estonia,EST,2020,2.4807794
Estonia,EST,2021,-0.22715081
Estonia,EST,2022,-0.40063924
Estonia,EST,2023,-0.3376715
Estonia,EST,2024,1.9267828
Europe,,1966,93.91162
Europe,,1967,-8.399145
Europe,,1968,75.040794
Europe,,1969,16.917694
Europe,,1970,73.97544
Europe,,1971,16.005333
Europe,,1972,28.717375
Europe,,1973,16.972637
Europe,,1974,109.23864
Europe,,1975,0.42451096
Europe,,1976,-64.924
Europe,,1977,252.49536
Europe,,1978,60.63613
Europe,,1979,70.618706
Europe,,1980,-6.7018557
Europe,,1981,20.139584
Europe,,1982,-51.7879
Europe,,1983,62.985786
Europe,,1984,72.26392
Europe,,1985,-65.03955
Europe,,1986,-30.388474
Europe,,1987,96.41764
Europe,,1988,75.153046
Europe,,1989,-174.3417
Europe,,1990,46.96628
Europe,,1991,35.627163
Europe,,1992,53.939484
Europe,,1993,51.073486
Europe,,1994,39.311634
Europe,,1995,19.109709
Europe,,1996,-116.41842
Europe,,1997,89.05572
Europe,,1998,91.32752
Europe,,1999,53.62149
Europe,,2000,110.640976
Europe,,2001,44.68072
Europe,,2002,-159.97131
Europe,,2003,-75.22008
Europe,,2004,206.65889
Europe,,2005,72.71091
Europe,,2006,40.912006
Europe,,2007,147.61253
